,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,High,High,High,High,Low,Low,Low,Low,Open,Open,Open,Open,Volume,Volume,Volume,Volume
,AAPL,GOOGL,MSFT,TSLA,AAPL,GOOGL,MSFT,TSLA,AAPL,GOOGL,MSFT,TSLA,AAPL,GOOGL,MSFT,TSLA,AAPL,GOOGL,MSFT,TSLA,AAPL,GOOGL,MSFT,TSLA
Date,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-07,34.17271423339844,940.8099975585938,65.21150970458984,62.64400100708008,36.04499816894531,940.8099975585938,69.45999908447266,62.64400100708008,36.1875,944.6599731445312,69.83999633789062,63.400001525878906,35.724998474121094,929.7899780273438,68.69999694824219,61.47600173950195,35.724998474121094,930.989990234375,68.69999694824219,62.70000076293945,76806800,1663300,16878300,70884500
2017-07-10,34.38128662109375,951.0,65.69969940185547,63.209999084472656,36.26499938964844,951.0,69.9800033569336,63.209999084472656,36.48749923706055,953.1300048828125,70.25,63.5880012512207,35.842498779296875,941.9500122070312,69.19999694824219,60.625999450683594,36.02750015258789,941.9500122070312,69.45999908447266,62.58000183105469,84362400,1451500,15014500,69104500
2017-07-11,34.49268341064453,953.530029296875,65.70909118652344,65.44400024414062,36.38249969482422,953.530029296875,69.98999786376953,65.44400024414062,36.462501525878906,954.8900146484375,70.68000030517578,65.45600128173828,36.095001220703125,945.1199951171875,69.75,62.86000061035156,36.182498931884766,950.52001953125,70.0,63.20000076293945,79127200,1461200,17460000,57797000
2017-07-12,34.54246139526367,967.6599731445312,66.79814147949219,65.90399932861328,36.435001373291016,967.6599731445312,71.1500015258789,65.90399932861328,36.54499816894531,969.6300048828125,71.27999877929688,66.62000274658203,36.20500183105469,957.0399780273438,70.55000305175781,64.9000015258789,36.467498779296875,960.8599853515625,70.69000244140625,66.08000183105469,99538000,1602100,17750900,51730500
2017-07-13,35.02359390258789,968.8499755859375,67.3802261352539,64.68199920654297,36.942501068115234,968.8499755859375,71.7699966430664,64.68199920654297,37.122501373291016,978.7000122070312,72.04000091552734,66.31999969482422,36.36000061035156,964.7999877929688,71.30999755859375,63.99399948120117,36.375,970.7999877929688,71.5,66.02200317382812,100797600,1524600,20269800,42972500
2017-07-14,35.32460021972656,976.9099731445312,68.32844543457031,65.55599975585938,37.2599983215332,976.9099731445312,72.77999877929688,65.55599975585938,37.33250045776367,977.5399780273438,73.2699966430664,65.68399810791016,36.83250045776367,970.1500244140625,71.95999908447266,64.24400329589844,36.99250030517578,974.0,72.23999786376953,64.63800048828125,80528400,1079600,25868100,28126000
2017-07-17,35.447853088378906,975.9600219726562,68.86358642578125,63.91400146484375,37.38999938964844,975.9600219726562,73.3499984741211,63.91400146484375,37.724998474121094,983.3499755859375,73.44999694824219,65.41999816894531,37.14250183105469,970.7999877929688,72.72000122070312,62.689998626708984,37.20500183105469,976.3200073242188,72.80000305175781,65.10800170898438,95174000,1660500,21803900,49384500
2017-07-18,35.571102142333984,986.9500122070312,68.816650390625,65.64800262451172,37.52000045776367,986.9500122070312,73.30000305175781,65.64800262451172,37.532501220703125,990.8499755859375,73.38999938964844,65.82599639892578,37.16749954223633,972.0399780273438,72.66000366210938,63.13199996948242,37.29999923706055,973.3599853515625,73.08999633789062,63.5,71475200,1413300,26435300,31868500
2017-07-19,35.79389953613281,992.77001953125,69.34237670898438,65.052001953125,37.755001068115234,992.77001953125,73.86000061035156,65.052001953125,37.85499954223633,995.5999755859375,74.04000091552734,66.33000183105469,37.48749923706055,987.010009765625,73.44999694824219,64.64399719238281,37.619998931884766,990.010009765625,73.5,65.64600372314453,83692000,1412100,22416200,31785000
2017-07-20,35.632728576660156,992.1900024414062,69.68036651611328,65.98400115966797,37.584999084472656,992.1900024414062,74.22000122070312,65.98400115966797,37.935001373291016,998.6799926757812,74.30000305175781,66.04399871826172,37.54750061035156,984.6199951171875,73.27999877929688,64.83999633789062,37.875,997.0,74.18000030517578,65.37999725341797,68974800,1418400,42361000,25831000
2017-07-21,35.61613845825195,993.8400268554688,69.27667999267578,65.68000030517578,37.567501068115234,993.8400268554688,73.79000091552734,65.68000030517578,37.61000061035156,995.1099853515625,74.29000091552734,66.25199890136719,37.220001220703125,984.1699829101562,73.16999816894531,65.16000366210938,37.497501373291016,989.0,73.44999694824219,65.89199829101562,105010400,1463300,46717100,24508000
2017-07-24,36.04750061035156,998.3099975585938,69.09828186035156,68.50399780273438,38.022499084472656,998.3099975585938,73.5999984741211,68.50399780273438,38.11000061035156,1006.1900024414062,73.75,68.68000030517578,37.474998474121094,990.27001953125,73.12999725341797,66.00199890136719,37.64500045776367,994.0999755859375,73.52999877929688,66.0479965209961,85972800,3984500,21394800,43185500
2017-07-25,36.201560974121094,969.030029296875,69.65220642089844,67.91999816894531,38.185001373291016,969.030029296875,74.19000244140625,67.91999816894531,38.459999084472656,976.72998046875,74.30999755859375,69.12000274658203,37.95000076293945,963.7999877929688,73.5,66.83000183105469,37.95000076293945,970.7000122070312,73.80000305175781,69.0,75415600,5933600,22018700,34946000
2017-07-26,36.37221145629883,965.3099975585938,69.52076721191406,68.7699966430664,38.3650016784668,965.3099975585938,74.05000305175781,68.7699966430664,38.48249816894531,973.9500122070312,74.37999725341797,69.0999984741211,38.26499938964844,960.22998046875,73.80999755859375,67.6240005493164,38.337501525878906,972.780029296875,74.33999633789062,68.0719985961914,63124000,2221600,16252200,24104000
2017-07-27,35.68486022949219,952.510009765625,68.68521118164062,66.89199829101562,37.63999938964844,952.510009765625,73.16000366210938,66.89199829101562,38.497501373291016,969.52001953125,74.41999816894531,69.5,36.82500076293945,937.0599975585938,72.31999969482422,65.25800323486328,38.4375,969.1799926757812,73.76000213623047,69.19999694824219,129905200,3717900,36844200,41512000
2017-07-28,35.433624267578125,958.3300170898438,68.57252502441406,67.01399993896484,37.375,958.3300170898438,73.04000091552734,67.01399993896484,37.557498931884766,961.7899780273438,73.30999755859375,67.91999816894531,37.29750061035156,945.3099975585938,72.54000091552734,66.50199890136719,37.47249984741211,947.989990234375,72.66999816894531,67.37799835205078,68854800,1813800,18306700,24402000
2017-07-31,35.25112533569336,945.5,68.25334930419922,64.69400024414062,37.182498931884766,945.5,72.69999694824219,64.69400024414062,37.58250045776367,961.1900024414062,73.44000244140625,68.2979965209961,37.032501220703125,941.72998046875,72.41000366210938,64.20800018310547,37.474998474121094,960.0,73.30000305175781,67.0999984741211,79383600,2283500,23600100,42675500
2017-08-01,35.563987731933594,946.5599975585938,68.14066314697266,63.91400146484375,37.51250076293945,946.5599975585938,72.58000183105469,63.91400146484375,37.55500030517578,954.489990234375,73.41999816894531,64.88999938964844,37.102500915527344,944.9600219726562,72.48999786376953,63.22600173950195,37.275001525878906,947.8099975585938,73.0999984741211,64.5999984741211,141474400,1402600,22132300,41515500
2017-08-02,37.244415283203125,947.6400146484375,67.84025573730469,65.1780014038086,39.28499984741211,947.6400146484375,72.26000213623047,65.1780014038086,39.9375,949.0999755859375,72.55999755859375,65.42400360107422,39.040000915527344,932.52001953125,71.44000244140625,62.24399948120117,39.81999969482422,948.3699951171875,72.55000305175781,63.78799819946289,279747200,2039400,26499200,65457500
2017-08-03,36.872310638427734,940.2999877929688,67.73698425292969,69.41799926757812,38.89250183105469,940.2999877929688,72.1500015258789,69.41799926757812,39.3025016784668,950.0,72.44000244140625,70.0,38.755001068115234,939.4400024414062,71.8499984741211,68.62999725341797,39.26250076293945,949.0999755859375,72.19000244140625,69.06600189208984,108389200,1123900,18214400,67675000
2017-08-04,37.06666564941406,945.7899780273438,68.23456573486328,71.38200378417969,39.09749984741211,945.7899780273438,72.68000030517578,71.38200378417969,39.349998474121094,947.5399780273438,73.04000091552734,71.4540023803711,38.92250061035156,939.7999877929688,72.23999786376953,68.66000366210938,39.01750183105469,943.9500122070312,72.4000015258789,69.4000015258789,82239600,1254600,22579000,46344500
2017-08-07,37.64023208618164,945.75,67.97169494628906,71.03399658203125,39.70249938964844,945.75,72.4000015258789,71.03399658203125,39.72999954223633,948.9600219726562,72.9000015258789,71.89600372314453,39.16749954223633,943.5,72.26000213623047,70.55000305175781,39.26499938964844,947.52001953125,72.80000305175781,71.47000122070312,87481200,1445800,18705700,31622500
2017-08-08,37.94124221801758,944.1900024414062,68.33783721923828,73.04399871826172,40.02000045776367,944.1900024414062,72.79000091552734,73.04399871826172,40.45750045776367,952.489990234375,73.12999725341797,73.71600341796875,39.567501068115234,942.47998046875,71.75,71.4800033569336,39.650001525878906,944.2899780273438,72.08999633789062,71.50599670410156,144823600,1505100,22044600,37249000
2017-08-09,38.17351150512695,940.0800170898438,68.03741455078125,72.70600128173828,40.26499938964844,940.0800170898438,72.47000122070312,72.70600128173828,40.317501068115234,943.760009765625,72.51000213623047,74.0,39.77750015258789,933.9199829101562,72.05000305175781,71.79000091552734,39.814998626708984,938.4500122070312,72.25,72.19999694824219,104526000,1400900,22213400,34460500
2017-08-10,36.957618713378906,923.5900268554688,67.04224395751953,71.08000183105469,38.83000183105469,923.5900268554688,71.41000366210938,71.08000183105469,40.0,936.2999877929688,72.19000244140625,73.33000183105469,38.657501220703125,921.780029296875,71.3499984741211,70.93199920654297,39.974998474121094,935.0,71.9000015258789,72.31999969482422,163217200,2707400,24734500,35464500
2017-08-11,37.47157669067383,930.0900268554688,68.0655746459961,71.5739974975586,39.369998931884766,930.0900268554688,72.5,71.5739974975586,39.64250183105469,933.3599853515625,72.69999694824219,72.25199890136719,39.01750183105469,921.219970703125,71.27999877929688,70.7239990234375,39.150001525878906,923.7100219726562,71.61000061035156,71.39399719238281,105028400,1616700,21443700,21829000
2017-08-14,38.03550338745117,938.9299926757812,69.08889770507812,72.76000213623047,39.962501525878906,938.9299926757812,73.58999633789062,72.76000213623047,40.0525016784668,941.0399780273438,73.72000122070312,73.53199768066406,39.6875,934.489990234375,72.94999694824219,72.5199966430664,39.83000183105469,939.0700073242188,73.05999755859375,72.9260025024414,88490800,1150600,20096600,22596000
2017-08-15,38.45191955566406,938.0800170898438,69.10777282714844,72.46600341796875,40.400001525878906,938.0800170898438,73.22000122070312,72.46600341796875,40.54999923706055,943.0700073242188,73.58999633789062,73.0979995727539,40.03499984741211,936.6400146484375,73.04000091552734,71.8740005493164,40.165000915527344,941.030029296875,73.58999633789062,73.04000091552734,117862000,1106500,19181400,15425500
2017-08-16,38.297245025634766,944.27001953125,69.51364135742188,72.58200073242188,40.23749923706055,944.27001953125,73.6500015258789,72.58200073242188,40.627498626708984,949.9000244140625,74.0999984741211,73.30000305175781,40.037498474121094,940.0399780273438,73.16999816894531,72.50399780273438,40.48500061035156,941.25,73.33999633789062,72.5999984741211,110686400,1345300,18150400,17069000
2017-08-17,37.56199264526367,927.6599731445312,68.33383178710938,70.38400268554688,39.46500015258789,927.6599731445312,72.4000015258789,70.38400268554688,40.1775016784668,943.8099975585938,73.87000274658203,72.66000366210938,39.459999084472656,927.6400146484375,72.4000015258789,70.31800079345703,40.130001068115234,942.9500122070312,73.58000183105469,72.24199676513672,111762400,1695700,22977500,25138500
2017-08-18,37.47633361816406,926.1799926757812,68.41877746582031,69.49199676513672,39.375,926.1799926757812,72.48999786376953,69.49199676513672,39.875,931.02001953125,72.83999633789062,70.80000305175781,39.18000030517578,923.4500122070312,71.93000030517578,69.16000366210938,39.46500015258789,926.97998046875,72.2699966430664,70.58200073242188,109712400,1337400,18761500,27041000
2017-08-21,37.407344818115234,920.8699951171875,68.0978775024414,67.5719985961914,39.3025016784668,920.8699951171875,72.1500015258789,67.5719985961914,39.47249984741211,928.25,72.4800033569336,69.16400146484375,38.77750015258789,918.5999755859375,71.69999694824219,66.37000274658203,39.375,925.77001953125,72.47000122070312,69.16400146484375,105474000,1301200,17734800,32477000
2017-08-22,38.018856048583984,940.4000244140625,69.0511474609375,68.2699966430664,39.94499969482422,940.4000244140625,73.16000366210938,68.2699966430664,40.0,941.9600219726562,73.23999786376953,68.447998046875,39.505001068115234,926.1699829101562,72.3499984741211,67.4739990234375,39.557498931884766,926.9600219726562,72.3499984741211,68.22599792480469,86418400,1775100,14343700,21610000
2017-08-23,38.066436767578125,942.5800170898438,68.63587188720703,70.55400085449219,39.994998931884766,942.5800170898438,72.72000122070312,70.55400085449219,40.11750030517578,945.4299926757812,73.1500015258789,70.697998046875,39.720001220703125,935.239990234375,72.52999877929688,67.66000366210938,39.76750183105469,937.0,72.95999908447266,67.7979965209961,77596400,1134500,13766500,24772500
2017-08-24,37.897499084472656,936.8900146484375,68.6075439453125,70.58599853515625,39.817501068115234,936.8900146484375,72.69000244140625,70.58599853515625,40.185001373291016,946.3099975585938,72.86000061035156,71.33200073242188,39.63750076293945,930.739990234375,72.06999969482422,69.947998046875,40.10749816894531,943.7100219726562,72.73999786376953,70.50399780273438,79275600,1294600,17098300,22923500
2017-08-25,38.03788375854492,930.5,68.73023223876953,69.61000061035156,39.96500015258789,930.5,72.81999969482422,69.61000061035156,40.13999938964844,940.72998046875,73.3499984741211,71.13800048828125,39.817501068115234,930.0999755859375,72.4800033569336,69.45999908447266,39.912498474121094,939.2100219726562,72.86000061035156,70.8479995727539,101920400,1187300,12794300,17420000
2017-08-28,38.42097854614258,928.1300048828125,68.73968505859375,69.13200378417969,40.36750030517578,928.1300048828125,72.83000183105469,69.13200378417969,40.5,934.8499755859375,73.08999633789062,69.47000122070312,39.98249816894531,926.1099853515625,72.55000305175781,67.94400024414062,40.03499984741211,931.8800048828125,73.05999755859375,69.45600128173828,103864000,1049400,14569700,18820000
2017-08-29,38.76362228393555,935.75,68.94733428955078,69.47200012207031,40.727500915527344,935.75,73.05000305175781,69.47200012207031,40.779998779296875,938.1900024414062,73.16000366210938,69.80999755859375,40.0,919.3099975585938,72.05000305175781,67.75,40.025001525878906,919.9500122070312,72.25,67.89600372314453,118067600,1158600,11478400,20368500
2017-08-30,38.868316650390625,943.6300048828125,69.85340881347656,70.63600158691406,40.837501525878906,943.6300048828125,74.01000213623047,70.63600158691406,40.97249984741211,945.8599853515625,74.20999908447266,70.69400024414062,40.65250015258789,934.0499877929688,72.83000183105469,69.4000015258789,40.95000076293945,935.6699829101562,73.01000213623047,69.93399810791016,109078400,1120300,16897800,17064500
2017-08-31,39.02299118041992,955.239990234375,70.57070922851562,71.18000030517578,41.0,955.239990234375,74.7699966430664,71.18000030517578,41.130001068115234,957.2000122070312,74.95999908447266,71.68800354003906,40.869998931884766,946.25,73.80000305175781,70.56400299072266,40.90999984741211,946.2999877929688,74.02999877929688,70.70999908447266,107140400,1693300,27652800,20364000
2017-09-01,39.034881591796875,951.989990234375,69.78733825683594,71.08000183105469,41.01250076293945,951.989990234375,73.94000244140625,71.08000183105469,41.23500061035156,958.3300170898438,74.73999786376953,71.51799774169922,40.907501220703125,950.280029296875,73.63999938964844,70.73799896240234,41.20000076293945,957.469970703125,74.70999908447266,71.2239990234375,66364400,1042900,21736200,15247500
2017-09-05,38.56612777709961,941.47998046875,69.47586822509766,69.91799926757812,40.52000045776367,941.47998046875,73.61000061035156,69.91799926757812,41.0625,951.3900146484375,73.88999938964844,71.0979995727539,40.13999938964844,935.5999755859375,72.9800033569336,69.1780014038086,40.9375,946.8599853515625,73.33999633789062,70.76000213623047,117874000,1457400,21556000,19175500
2017-09-06,38.52567672729492,942.02001953125,69.27767181396484,68.90599822998047,40.477500915527344,942.02001953125,73.4000015258789,68.90599822998047,40.747501373291016,944.5,74.04000091552734,70.19599914550781,40.130001068115234,932.6799926757812,73.3499984741211,68.31199645996094,40.6775016784668,943.8699951171875,73.73999786376953,69.9000015258789,86606800,1391500,16535800,20457000
2017-09-07,38.371009826660156,949.8900146484375,70.16488647460938,70.12200164794922,40.314998626708984,949.8900146484375,74.33999633789062,70.12200164794922,40.560001373291016,950.5,74.5999984741211,70.49600219726562,40.09000015258789,937.530029296875,73.5999984741211,68.69000244140625,40.522499084472656,944.25,73.68000030517578,69.19599914550781,87714000,1116600,17471200,21196000
2017-09-08,37.74522018432617,941.4099731445312,69.82508850097656,68.68000030517578,39.657501220703125,941.4099731445312,73.9800033569336,68.68000030517578,40.287498474121094,950.7000122070312,74.44000244140625,69.95600128173828,39.63249969482422,940.010009765625,73.83999633789062,68.45999908447266,40.21500015258789,949.7000122070312,74.33000183105469,69.7979965209961,114446000,999900,14703800,16317500
2017-09-11,38.42811584472656,943.2899780273438,70.56129455566406,72.73799896240234,40.375,943.2899780273438,74.76000213623047,72.73799896240234,40.51250076293945,952.6799926757812,74.94000244140625,72.74199676513672,39.97249984741211,941.0,74.30999755859375,70.0,40.125,947.2000122070312,74.30999755859375,70.2699966430664,126323200,1337400,17910400,38335500
2017-09-12,38.27582931518555,946.6500244140625,70.48577117919922,72.55000305175781,40.21500015258789,946.6500244140625,74.68000030517578,72.55000305175781,40.9900016784668,948.0900268554688,75.23999786376953,73.75199890136719,39.692501068115234,937.5,74.37000274658203,72.08000183105469,40.65250015258789,946.9199829101562,74.76000213623047,72.89800262451172,286856000,1284800,14394900,29864500
2017-09-13,37.98792266845703,950.4400024414062,70.98600006103516,73.24600219726562,39.912498474121094,950.4400024414062,75.20999908447266,73.24600219726562,39.9900016784668,952.8499755859375,75.2300033569336,73.61399841308594,39.477500915527344,944.739990234375,74.55000305175781,71.91799926757812,39.967498779296875,945.5,74.93000030517578,72.76399993896484,179629600,1095400,13380800,20926000
2017-09-14,37.66193389892578,940.1300048828125,70.57070922851562,75.52799987792969,39.56999969482422,940.1300048828125,74.7699966430664,75.52799987792969,39.849998474121094,948.030029296875,75.48999786376953,75.59200286865234,39.522499084472656,938.3599853515625,74.5199966430664,72.5260009765625,39.747501373291016,946.0,75.0,72.86599731445312,95042800,1427400,15733900,36012500
2017-09-15,38.04264831542969,935.2899780273438,71.08039855957031,75.96199798583984,39.970001220703125,935.2899780273438,75.30999755859375,75.96199798583984,40.24250030517578,941.75,75.38999938964844,76.0,39.5,931.25,74.06999969482422,74.54000091552734,39.61750030517578,940.0900268554688,74.83000183105469,74.9020004272461,196458400,1994300,38578400,27102500
2017-09-18,37.75474166870117,929.75,70.9388198852539,77.0,39.66749954223633,929.75,75.16000366210938,77.0,40.125,936.8599853515625,75.97000122070312,77.9219970703125,39.5,925.4000244140625,75.04000091552734,75.53600311279297,40.02750015258789,935.010009765625,75.2300033569336,76.05000305175781,113077600,1473700,23307000,35940000
2017-09-19,37.76900863647461,936.8599853515625,71.20308685302734,75.0199966430664,39.682498931884766,936.8599853515625,75.44000244140625,75.0199966430664,39.942501068115234,937.9400024414062,75.70999908447266,76.47799682617188,39.61000061035156,926.6599731445312,75.01000213623047,74.71399688720703,39.877498626708984,933.4099731445312,75.20999908447266,76.0,83242400,1242700,16093300,32259500
2017-09-20,37.13607406616211,947.5399780273438,70.73117065429688,74.78199768066406,39.01750183105469,947.5399780273438,74.94000244140625,74.78199768066406,39.564998626708984,950.0,75.55000305175781,75.6500015258789,38.45750045776367,937.5,74.30999755859375,74.21399688720703,39.474998474121094,937.72998046875,75.3499984741211,74.5999984741211,211805600,2004000,21587900,24595500
